Severity,Start_Lat,Start_Lng,Distance(mi),Timezone,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Clearance_Class,Weather_Simplified,State_Other,Road_Type,Population,County_Other,Month
3,29.77696,-95.832779,0.0,Central,72.0,41.0,29.73,10.0,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Fair,TX,Road,21859,Other,Nov
2,38.534164,-121.516967,0.865,Pacific,80.0,42.0,29.98,10.0,SW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,CA,Boulevard,524908,Sacramento,Oct
2,34.004673,-117.39962,0.0,Pacific,56.0,93.0,29.13,2.0,WNW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fog,CA,Other,105053,Riverside,Apr
2,40.23341,-75.25433000000002,0.0,Eastern,55.0,49.0,29.76,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Fair,PA,Road,856413,Montgomery,Mar
2,41.789608,-87.9082,1.03,Central,55.0,64.0,29.25,10.0,W,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,IL,Highway,5278969,Cook,Oct
2,37.745942,-122.200952,0.0,Pacific,55.0,51.0,30.23,10.0,ENE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,CA,Highway,440679,Alameda,Dec
3,35.751919,-78.701302,0.0,Eastern,75.0,53.0,29.5,10.0,WSW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,NC,Highway,467911,Wake,Apr
2,29.516135,-98.432265,0.65,Central,88.0,53.0,29.11,10.0,SE,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,TX,Highway,1434322,Bexar,Jul
2,34.185558,-81.133186,0.0,Eastern,66.0,88.0,29.39,10.0,W,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,SC,Road,416146,Richland,Apr
2,39.77208,-84.25348000000002,0.0,Eastern,75.0,71.0,29.01,10.0,SW,5.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,Short,Fair,OH,Boulevard,137677,Montgomery,May
2,42.892463,-78.866636,1.105,Eastern,38.0,97.0,29.09,3.0,WSW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Rain,NY,Other,278286,Erie,Jan
2,35.753117,-78.648903,0.0,Eastern,67.0,90.0,29.83,10.0,SW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,NC,Highway,467911,Wake,May
2,30.201873,-93.280674,0.804,Central,68.0,94.0,29.88,5.0,NNW,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Rain,LA,Highway,4973,Calcasieu,Nov
2,33.005538,-117.198992,0.4,Pacific,68.0,56.0,29.55,10.0,WSW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,CA,Other,3298647,San Diego,Jun
2,40.75209,-74.00099200000002,0.0,Eastern,30.0,35.0,30.13,10.0,NW,9.0,0.0,True,False,True,False,False,False,False,False,False,False,True,Day,Short,Fair,NY,Avenue,8805594,New York,Feb
2,44.952309,-93.067139,0.0,Central,60.0,62.0,29.51,10.0,SE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,MN,Avenue,552345,Ramsey,Sep
3,42.643207,-71.184569,0.311,Eastern,46.0,89.0,29.53,2.0,SSW,6.9,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,MA,Highway,809940,Essex,Dec
2,39.8564,-75.37698,0.604,Eastern,49.0,31.0,29.98,10.0,NW,16.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Fair,PA,Street,32724,Delaware,Apr
2,26.55694,-81.888733,0.0,Eastern,78.0,90.0,29.94,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Fair,FL,Drive,86428,Lee,Sep
2,35.35070800000001,-118.896431,0.0,Pacific,65.0,31.0,29.56,10.0,NW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,CA,Other,404368,Kern,Feb
2,32.366501,-86.32251,0.2300000041723252,Central,61.0,95.0,29.53,10.0,W,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,AL,Highway,200588,Montgomery,Apr
2,34.31218,-78.208566,0.046,Eastern,38.0,68.0,30.19,10.0,NNW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,NC,Highway,50625,Other,Jan
3,39.039173,-94.341591,0.0,Central,25.0,81.0,28.98,10.0,N,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,MO,Highway,122926,Jackson,Jan
3,44.999039,-93.282684,0.0,Central,16.0,74.0,29.87,1.8,N,9.2,0.01,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Snow,MN,Avenue,429983,Hennepin,Feb
4,28.78078,-81.35346,2.161,Eastern,86.0,63.0,29.9,10.0,SW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Storm,FL,Highway,16833,Seminole,May
2,45.126389,-93.484856,3.2000000476837163,Central,64.0,93.0,29.13,2.0,ENE,6.0,0.13,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Storm,MN,Highway,70268,Hennepin,Aug
2,34.365108,-118.503716,0.0,Pacific,78.0,40.0,29.07,10.0,SSE,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,CA,Avenue,10017401,Los Angeles,Apr
2,41.837641,-87.803957,0.04,Central,82.0,49.0,29.51,10.0,WSW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,IL,Road,5278969,Cook,Sep
3,32.7468,-97.30665,0.0,Central,39.0,93.0,29.5,6.0,WNW,3.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Fair,TX,Highway,918923,Tarrant,Apr
3,37.31657,-121.957809,0.0,Pacific,56.0,93.0,30.09,8.0,NNW,3.0,0.05,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Rain,CA,Highway,1013419,Santa Clara,Jan
2,47.70065,-117.3924,0.126,Pacific,72.0,25.0,27.98,10.0,SW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,WA,Avenue,228973,Other,Jun
2,46.48814,-93.875992,0.0,Central,10.0,85.0,28.91,10.0,ENE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,MN,Highway,528,Crow Wing,Jan
3,34.827991,-82.303436,1.0700000524520874,Eastern,46.0,96.0,30.13,1.0,NE,6.9,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,SC,Road,71110,Greenville,Mar
3,35.97533,-83.916389,2.009999990463257,Eastern,61.0,97.0,28.95,5.0,WNW,3.0,0.15,False,False,False,False,False,False,False,True,False,False,False,Night,Short,Rain,TN,Drive,190674,Knox,Mar
2,35.046221,-80.847802,0.5920000000000001,Eastern,61.0,81.0,28.79,10.0,SW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,NC,Road,874687,Mecklenburg,Oct
2,42.982286,-83.692955,0.0,Eastern,42.0,45.0,29.12,10.0,W,20.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,MI,Road,81266,Genesee,Jan
2,38.331772,-75.087523,0.785,Eastern,81.0,62.0,30.06,10.0,S,6.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,Short,Fair,MD,Other,52463,Worcester,Jul
2,41.02411866168489,-73.84631037676883,1.238,Eastern,41.0,96.0,29.45,1.0,NW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fog,NY,Parkway,1004465,Westchester,Dec
2,35.216225,-80.83665500000002,0.0,Eastern,77.0,26.0,29.26,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,NC,Highway,874687,Mecklenburg,Oct
2,33.75851,-117.859454,0.89,Pacific,59.0,72.0,30.02,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,CA,Highway,310534,Orange,Dec
2,33.853702,-117.911075,0.561,Pacific,88.0,39.0,29.72,10.0,SSW,8.0,0.0,False,False,False,False,False,False,True,False,False,False,False,Day,Short,Fair,CA,Other,346810,Orange,Jun
2,36.08814597112613,-86.70151591259622,1.6669999999999998,Central,70.0,57.0,29.51,10.0,SW,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,TN,Highway,715884,Davidson,Mar
3,42.01089,-71.04183,0.0,Eastern,67.0,73.0,30.0,10.0,NNE,5.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Fair,MA,Other,530820,Other,Jun
2,42.95517,-83.64456899999998,0.0,Eastern,61.0,75.0,29.27,10.0,NNW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,MI,Drive,81266,Genesee,Aug
1,38.41954000000001,-122.71589,0.0,Pacific,81.0,47.0,29.81,10.0,SSE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,CA,Highway,178118,Sonoma,Apr
2,40.602291,-74.057765,1.445,Eastern,40.0,47.0,29.96,10.0,WNW,29.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Night,Short,Windy,NY,Highway,496251,Richmond,Mar
2,34.156646,-118.37893,0.423,Pacific,86.0,44.0,29.06,10.0,S,7.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Fair,CA,Other,10017401,Los Angeles,Aug
3,32.733337,-96.824348,0.0,Central,47.0,68.0,29.27,10.0,SSE,15.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Fair,TX,Highway,1304345,Dallas,Mar
2,27.996115000000003,-82.393387,0.0,Eastern,57.0,82.0,30.0,10.0,NNW,5.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,Short,Cloudy,FL,Street,385288,Hillsborough,Dec
2,28.03258,-82.4263,0.0,Eastern,82.0,79.0,30.0,10.0,ESE,3.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,Short,Cloudy,FL,Street,385288,Hillsborough,May
1,41.44982,-81.56487,0.0,Eastern,71.0,81.0,29.29,10.0,NNE,6.0,0.01,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Cloudy,OH,Road,372626,Cuyahoga,May
2,44.9739,-93.24968,0.0,Central,25.0,85.0,29.19,8.0,SSE,7.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,Short,Cloudy,MN,Highway,429983,Hennepin,Jan
3,30.438541,-91.024033,0.0,Central,88.0,67.0,29.84,10.0,WSW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,LA,Road,226926,East Baton Rouge,Aug
3,32.665306,-96.719589,0.0,Central,74.0,66.0,29.27,10.0,NW,21.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Windy,TX,Highway,1304345,Dallas,Oct
2,37.568256,-122.31105,0.0,Pacific,61.0,82.0,29.92,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,CA,Highway,105663,San Mateo,Jun
2,41.836578,-88.10172299999998,0.0,Central,21.0,50.0,29.29,10.0,SSE,10.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Night,Short,Cloudy,IL,Other,54012,Other,Dec
2,30.418899,-91.148342,0.362,Central,75.0,57.0,29.93,10.0,ESE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,LA,Road,226926,East Baton Rouge,Nov
3,39.20718,-84.464638,0.0,Eastern,19.0,50.0,29.97,10.0,VAR,5.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Fair,OH,Highway,309561,Hamilton,Jan
3,36.297131,-120.271362,0.0,Pacific,67.0,51.0,29.88,10.0,N,8.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Cloudy,CA,Other,17662,Fresno,Nov
2,33.96161,-118.36955,0.0,Pacific,61.0,72.0,30.09,5.0,ESE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,CA,Highway,107765,Los Angeles,Jan
2,33.71323,-78.92134899999998,0.0,Eastern,76.0,100.0,30.04,10.0,WNW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,SC,Street,35696,Horry,Jul
2,36.21086239797491,-119.23340678158172,3.427,Pacific,81.0,65.0,29.47,5.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Fair,CA,Highway,68913,Tulare,Aug
2,25.889899,-80.194588,0.506,Eastern,84.0,76.0,29.96,10.0,E,3.0,0.0,False,False,False,False,False,False,False,True,False,False,True,Day,Short,Fair,FL,Avenue,60182,Miami-Dade,Aug
2,38.8242,-77.306331,0.588,Eastern,37.0,79.0,29.87,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,VA,Road,24147,Fairfax County,Nov
2,45.13799,-93.49455,0.0,Central,77.0,69.0,28.86,10.0,SSE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,MN,Other,2683,Hennepin,Jun
1,33.77678,-84.60206,0.0,Eastern,57.0,30.0,29.21,10.0,SE,7.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Short,Fair,GA,Other,144336,Douglas,Apr
2,35.79649699999999,-78.69450400000002,0.0,Eastern,46.0,86.0,29.34,4.0,WSW,7.0,0.08,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Rain,NC,Highway,467911,Wake,Jan
2,42.214035,-71.5467,0.0,Eastern,45.0,86.0,29.26,4.0,ESE,14.0,0.14,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Rain,MA,Street,1631915,Middlesex,Jan
2,36.733542,-119.802079,0.715,Pacific,62.0,35.0,29.78,6.0,S,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Haze,CA,Other,542235,Fresno,Dec
2,41.184078,-95.938377,3.0399999618530287,Central,68.0,86.0,28.64,10.0,NNW,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,NE,Highway,65042,Sarpy,May
2,40.183731,-122.227905,0.0,Pacific,66.0,23.0,29.7,10.0,N,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Rain,CA,Highway,14793,Tehama,Jun
3,38.74967,-90.33915,0.0,Central,56.0,90.0,29.04,2.0,NNE,12.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Rain,MO,Road,1004501,St. Louis County,Apr
3,39.963684,-82.983002,0.0,Eastern,69.0,32.0,29.31,10.0,S,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,OH,Other,906022,Franklin,Nov
2,46.351978,-94.073029,0.0,Central,76.0,64.0,28.67,10.0,SSE,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,MN,Lane,14367,Crow Wing,Sep
2,25.989241,-80.220322,0.0,Eastern,68.0,81.0,30.1,10.0,NNE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,FL,Terrace,134713,Broward,Apr
2,35.422832,-97.600685,0.0,Central,41.0,47.0,28.77,10.0,NW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,OK,Road,681069,Oklahoma,Jan
2,42.94466,-85.639427,0.0,Eastern,52.0,89.0,28.95,10.0,SSW,6.0,0.0,False,False,True,False,False,False,False,False,True,False,False,Day,Short,Cloudy,MI,Avenue,198910,Kent,Apr
3,35.753895,-78.636108,0.0,Eastern,79.0,78.0,29.83,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,NC,Highway,467911,Wake,Jun
2,40.944157,-123.66188,0.0,Pacific,52.0,97.0,29.81,7.0,SE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,CA,Highway,136467,Humboldt,Jul
2,38.929069,-122.002088,0.0,Pacific,47.0,30.0,29.96,10.0,NNW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,CA,Highway,21837,Other,Oct
2,38.87204000000001,-76.980766,0.0,Eastern,62.0,68.0,29.62,10.0,NW,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,DC,Street,689545,District of Columbia,Sep
2,27.484659000000004,-82.587601,0.0,Eastern,73.0,87.0,29.93,10.0,SE,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,FL,Street,55713,Manatee,Mar
2,37.640839,-77.570747,0.0,Eastern,68.0,84.0,29.89,8.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,VA,Road,334961,Henrico,Aug
3,42.22834,-83.385513,0.0,Eastern,17.0,84.0,29.27,2.0,E,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Snow,MI,Road,25173,Wayne,Jan
2,33.80835413916679,-81.00553393325328,3.688,Eastern,34.0,89.0,29.81,10.0,VAR,3.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,Short,Fair,SC,Highway,14121,Other,Jan
2,34.59618,-82.978699,0.0,Eastern,70.0,90.0,29.2,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,SC,Highway,8848,Oconee,Aug
2,37.979069,-84.486359,0.0,Eastern,70.0,44.0,28.54,10.0,SW,20.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Fair,KY,Way,322566,Fayette,Mar
3,39.242962,-104.878609,0.0,Mountain,37.0,48.0,22.96,10.0,WSW,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,CO,Highway,357990,Douglas,Feb
2,35.42427700000001,-82.527974,0.377,Eastern,49.0,90.0,27.85,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,NC,Highway,116304,Henderson,Sep
2,30.43841,-91.007507,0.0,Central,73.0,93.0,29.82,3.0,WSW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,LA,Lane,226926,East Baton Rouge,Apr
2,34.873901000000004,-82.220718,0.0,Eastern,71.0,20.0,29.1,10.0,WSW,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,SC,Highway,35378,Spartanburg,Feb
2,26.165488,-80.170214,0.584,Eastern,84.0,61.0,30.13,10.0,SE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,FL,Boulevard,44321,Broward,Feb
3,41.82744,-87.63039,0.046,Central,82.0,69.0,29.17,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Rain,IL,Highway,2748331,Cook,Jun
2,25.734154,-80.28210200000002,0.272,Eastern,86.0,51.0,29.98,10.0,E,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,FL,Road,442244,Miami-Dade,Apr
1,29.95913,-90.07762,0.0,Pacific,78.0,81.0,29.99,10.0,VAR,3.0,0.0,False,False,True,False,False,False,True,False,False,False,True,Night,Short,Cloudy,LA,Avenue,384130,Orleans,May
2,33.743515,-84.36860899999998,0.73,Eastern,81.0,47.0,28.85,10.0,SSE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,GA,Other,498792,Fulton,May
4,38.51204,-90.37253,0.326,Central,66.0,96.0,29.46,10.0,SSE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,MO,Road,1004501,St. Louis County,May
3,34.04096,-118.21862,0.0,Pacific,91.0,33.0,29.71,7.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,CA,Highway,3899449,Los Angeles,Apr
2,25.889555,-80.167928,0.254,Eastern,73.0,76.0,29.88,10.0,N,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,FL,Street,60182,Miami-Dade,Nov
2,30.414209000000003,-87.236053,0.0,Central,67.0,97.0,29.96,0.25,E,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fog,FL,Street,54319,Escambia,Feb
3,39.201263,-120.811462,0.0,Pacific,73.0,23.0,24.94,10.0,S,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,CA,Road,404752,Placer,Jun
2,35.957329,-78.413208,0.0,Eastern,64.0,100.0,29.61,4.0,NNW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,NC,Road,1129352,Wake,Aug
1,26.454769,-81.66951,0.0,Eastern,95.0,47.0,29.9,10.0,E,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,FL,Way,760822,Lee,Aug
2,39.37989,-77.40812,0.0,Eastern,66.0,64.0,29.45,10.0,SSW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,MD,Other,78134,Frederick,Apr
2,45.154791,-93.169863,0.451,Central,9.0,67.0,28.97,10.0,NNW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,MN,Highway,429983,Anoka,Dec
3,45.289032,-93.001663,1.0299999713897705,Central,19.0,49.0,29.37,10.0,W,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Fair,MN,Highway,20612,Washington,Nov
3,37.069538,-94.51413,0.0,Central,99.0,28.0,28.98,10.0,SSE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Short,Fair,MO,Street,51768,Other,Jul
3,32.941063,-80.050896,0.0,Eastern,68.0,100.0,30.33,1.0,SSW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Rain,SC,Highway,150599,Charleston,Jan
2,33.8262,-117.92606,0.0,Pacific,46.0,93.0,29.76,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Fair,CA,Highway,346810,Orange,Dec
2,41.629238,-84.75737,0.0,Eastern,61.0,67.0,29.18,10.0,ESE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Short,Cloudy,OH,Highway,37108,Other,May
2,37.157486,-121.982018,0.01,Pacific,46.0,86.0,29.89,10.0,ESE,8.1,0.01,False,False,False,False,False,False,False,False,False,False,False,Night,Short,Cloudy,CA,Highway,1936278,Santa Clara,Jan
2,40.650476,-73.757428,1.003,Eastern,54.0,75.0,30.04,10.0,W,10.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Night,Short,Fair,NY,Boulevard,2405424,Queens,Sep
