Severity,Start_Lat,Start_Lng,Distance(mi),Timezone,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Clearance_Time(hr),Clearance_Class,Weather_Simplified,State_Other,Road_Type,Population,County_Other,Month,CT_Transformed
3,42.60681500000001,-83.211403,4.789999961853027,Eastern,39.0,30.0,53.0,29.36,10.0,NNW,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.0052777777777775,Moderate,Cloudy,MI,Other,4452,Oakland,Dec,0.6126558100071976
2,33.91215,-84.207782,0.855,Eastern,39.0,39.0,62.0,29.17,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1.4277777777777778,Moderate,Fair,GA,Other,17211,Gwinnett,Dec,0.7549164592420623
3,42.018211,-87.941452,0.0,Central,26.0,26.0,84.0,29.39,0.75,NNW,3.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Night,1.6211111111111112,Moderate,Snow,IL,Highway,5278969,Cook,Feb,0.8091348641755055
2,27.839684,-82.684494,0.0,Eastern,83.0,83.0,67.0,29.76,10.0,E,13.0,0.0,False,False,True,True,False,False,False,False,False,False,False,Day,2.548888888888889,Moderate,Fair,FL,Boulevard,53110,Pinellas,Nov,1.0089766846111805
2,26.114418,-80.311194,0.165,Eastern,85.0,85.0,55.0,30.02,10.0,E,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,4.548055555555556,Moderate,Cloudy,FL,Road,182644,Broward,May,1.265260191898094
2,36.73042,-119.781,0.667,Pacific,88.0,88.0,31.0,29.37,5.0,NW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.181388888888889,Moderate,Smoke,CA,Other,542235,Fresno,Aug,0.939482084057787
2,28.0856,-82.50488299999998,0.074,Eastern,77.0,77.0,58.0,29.97,10.0,SSW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.04,Moderate,Fair,FL,Highway,385288,Hillsborough,Mar,0.9097355508663998
2,32.742548,-80.811453,0.46,Eastern,62.0,62.0,72.0,30.42,10.0,SSE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1.6602777777777775,Moderate,Fair,SC,Avenue,38601,Colleton,Mar,0.8194520605852471
2,41.163129,-122.29793,0.184,Pacific,27.0,27.0,92.0,25.91,0.25,ESE,3.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Night,2.415,Moderate,Snow,CA,Highway,1706,Other,Jan,0.9848519694267616
2,33.903728,-118.364148,0.063,Pacific,45.0,45.0,90.0,29.82,8.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1.635,Moderate,Fair,CA,Street,88080,Los Angeles,Jan,0.8128175424177331
2,34.14707,-118.370385,0.015,Pacific,59.0,59.0,18.0,29.23,10.0,W,5.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Night,2.627222222222222,Moderate,Fair,CA,Highway,10017401,Los Angeles,Dec,1.0225190364982382
2,33.75217795355915,-117.8469407552822,0.065,Pacific,67.0,67.0,79.0,29.76,5.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,3.2975,Moderate,Cloudy,CA,Highway,310534,Orange,Jun,1.124018467651246
2,38.981521,-121.031022,0.128,Pacific,55.0,55.0,44.0,28.58,10.0,WSW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.3547222222222222,Moderate,Fair,CA,Drive,404752,Placer,Mar,0.7328596336094427
2,38.731427,-120.787535,0.133,Pacific,57.0,57.0,38.0,27.39,10.0,CALM,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,2.174166666666667,Moderate,Fair,CA,Highway,10743,El Dorado,Feb,0.9380069205395885
4,42.88600200000001,-104.407897,0.428,Mountain,39.0,27.0,55.0,24.96,10.0,SSE,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.253055555555556,Moderate,Windy,WY,Highway,2470,Other,Nov,0.9538752115660848
2,37.692242,-120.921577,0.0,Pacific,54.0,54.0,62.0,29.82,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1.3222222222222222,Moderate,Fair,CA,Road,218504,Stanislaus,Nov,0.7227427763513244
3,35.763737,-78.00415799999998,0.0,Eastern,58.0,58.0,81.0,29.91,10.0,S,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1.7438888888888888,Moderate,Fair,NC,Highway,48456,Wilson,Apr,0.8407943501127184
2,45.659957,-110.752493,10.242,Mountain,23.0,5.0,85.0,24.87,0.25,E,33.0,0.02,False,False,False,False,False,False,False,False,False,False,False,Night,3.866666666666666,Moderate,Snow,MT,Highway,8460,Park,Apr,1.1944821449074778
2,33.816169,-81.157969,0.039,Eastern,81.0,81.0,77.0,29.71,10.0,SSE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.301388888888889,Moderate,Cloudy,SC,Road,293912,Lexington,Aug,0.7161547196098241
2,34.890229999999995,-82.46849,0.049,Eastern,53.0,53.0,59.0,29.05,10.0,NNE,10.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Night,1.2969444444444445,Moderate,Fair,SC,Road,71110,Greenville,Nov,0.7147386573350528
2,48.037694,-122.178624,0.932,Pacific,79.0,79.0,48.0,29.79,10.0,WNW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.085,Moderate,Fair,WA,Highway,70715,Snohomish,Jun,0.9194058667141193
2,39.998655,-75.460364,0.293,Eastern,41.0,35.0,61.0,29.18,9.0,NNW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.2952777777777778,Moderate,Cloudy,PA,Road,534418,Chester,Mar,0.71420666314298
2,37.607357,-121.030094,0.019,Pacific,90.0,90.0,33.0,29.67,10.0,WNW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.2961111111111112,Moderate,Fair,CA,Road,218504,Stanislaus,Aug,0.7144727265529657
2,25.74796,-80.305545,0.2,Eastern,82.0,82.0,79.0,30.14,10.0,ESE,9.0,0.38,False,False,True,False,False,False,False,False,False,False,True,Day,2.0747222222222224,Moderate,Cloudy,FL,Way,442244,Miami-Dade,Jul,0.9172143615915388
2,32.781067,-96.693301,0.209,Central,70.0,70.0,95.0,29.58,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1.25,Moderate,Cloudy,TX,Street,1304345,Dallas,Sep,0.6995479010331658
2,33.938174,-117.127347,0.919,Pacific,33.0,33.0,83.0,28.52,10.0,CALM,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,1.6636111111111112,Moderate,Fair,CA,Other,208644,Riverside,Nov,0.8203204787014625
2,36.879681,-82.058074,0.207,Eastern,62.0,62.0,32.0,27.72,10.0,WNW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,2.097777777777778,Moderate,Cloudy,VA,Road,25781,Other,Mar,0.9221164945939735
2,34.031166,-81.108892,0.76,Eastern,71.0,71.0,63.0,29.55,6.0,SE,13.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Day,1.0166666666666666,Moderate,Storm,SC,Road,136805,Lexington,Apr,0.617017509234256
2,34.732097,-92.302773,0.049,Central,61.0,61.0,93.0,29.7,10.0,NE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,2.1333333333333333,Moderate,Cloudy,AR,Avenue,202531,Pulaski,Sep,0.9295789651003188
2,28.95958,-81.307141,0.063,Eastern,78.0,78.0,24.0,30.15,10.0,E,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.2516666666666667,Moderate,Fair,FL,Avenue,12706,Volusia,Mar,0.7000946524239727
2,47.24731564499261,-122.39669680537035,1.164,Pacific,42.0,42.0,96.0,29.97,8.0,CALM,0.0,0.03,False,False,False,False,False,False,False,False,False,False,False,Day,2.0744444444444445,Moderate,Rain,WA,Highway,219210,Pierce,Mar,0.9171549920872074
2,28.551912,-81.491336,0.128,Eastern,75.0,75.0,96.0,29.99,1.0,N,13.0,2.57,False,False,False,False,False,False,False,False,False,False,False,Night,2.164722222222222,Moderate,Storm,FL,Drive,307785,Orange,Aug,0.9360708880690092
2,42.457203,-87.85461600000002,0.052,Central,23.0,15.0,58.0,29.55,10.0,WNW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Night,2.025555555555556,Moderate,Fair,IL,Street,24782,Lake,Dec,0.9065897122343354
2,37.49617,-121.067428,0.0,Pacific,46.0,46.0,83.0,29.89,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1.561388888888889,Moderate,Fair,CA,Avenue,553285,Stanislaus,Oct,0.7929884184754759
2,35.215322,-80.858293,0.156,Eastern,90.0,90.0,52.0,29.16,10.0,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,1.7763888888888888,Moderate,Cloudy,NC,Avenue,874687,Mecklenburg,Jul,0.8488505197021031
2,25.624829,-80.414419,0.155,Eastern,90.0,90.0,52.0,29.96,10.0,S,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.2619444444444445,Moderate,Cloudy,FL,Avenue,442244,Miami-Dade,May,0.9556300345322928
2,32.91659600000001,-117.11618500000002,0.26,Pacific,56.0,56.0,90.0,29.54,4.0,CALM,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,2.2025,Moderate,Fair,CA,Highway,1384429,San Diego,Dec,0.9437678527169647
2,25.736808,-80.319627,0.285,Eastern,72.0,72.0,68.0,30.18,10.0,ENE,13.0,0.0,False,False,False,False,False,True,False,False,False,False,False,Day,2.2488888888888887,Moderate,Cloudy,FL,Other,442244,Miami-Dade,Jan,0.9530503689727496
2,40.098592,-75.354685,0.033,Eastern,49.0,49.0,98.0,29.24,2.0,W,3.0,0.01,False,False,False,False,False,False,False,False,False,False,True,Night,1.4122222222222225,Moderate,Rain,PA,Other,856413,Montgomery,Dec,0.7502969913904614
2,34.337371000000005,-83.338719,0.6629999999999999,Eastern,54.0,54.0,47.0,29.26,10.0,ENE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,4.066666666666666,Moderate,Cloudy,GA,Other,714,Franklin,Nov,1.21660558261115
3,41.859009,-87.640915,0.0,Central,46.0,40.0,76.0,29.18,10.0,NNE,15.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Night,1.2933333333333332,Moderate,Cloudy,IL,Street,2748331,Cook,Oct,0.7135853321020095
2,30.447335,-91.182694,0.074,Central,52.0,52.0,80.0,30.21,10.0,E,5.0,0.0,False,False,True,True,False,False,False,False,True,False,False,Night,2.591111111111111,Moderate,Fair,LA,Street,226926,East Baton Rouge,Nov,1.0163265380107536
2,29.978727000000006,-81.457502,4.6960000000000015,Eastern,61.0,61.0,97.0,29.99,5.0,NE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,2.4766666666666666,Moderate,Cloudy,FL,Highway,273423,St. Johns,Jan,0.9961218641380396
2,41.799572,-112.303543,0.0,Mountain,29.0,23.0,82.0,25.37,10.0,SSE,6.0,0.05,False,False,False,False,False,False,False,False,False,False,False,Day,1.3741666666666668,Moderate,Cloudy,UT,Highway,57665,Other,Jan,0.738821198596181
2,32.715152,-96.32062,1.357,Central,37.0,37.0,70.0,29.67,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.2666666666666666,Moderate,Fair,TX,Highway,17657,Other,Jan,0.956559614438603
2,32.287824,-110.978276,0.118,Mountain,67.0,67.0,27.0,27.19,10.0,CALM,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,2.431388888888889,Moderate,Fair,AZ,Road,542649,Pima,Dec,0.9878742459793776
2,25.873679,-80.185748,0.125,Eastern,80.0,80.0,79.0,30.04,10.0,S,6.0,0.0,False,False,True,False,False,False,False,True,False,False,True,Day,1.2758333333333334,Moderate,Smoke,FL,Avenue,442244,Miami-Dade,Apr,0.7079605893434052
2,37.701633,-121.920223,0.835,Pacific,53.0,53.0,89.0,29.25,2.0,S,14.0,0.06,False,False,False,False,False,False,False,False,False,False,False,Day,2.921111111111111,Moderate,Rain,CA,Highway,72526,Alameda,Dec,1.0699529252321858
2,34.02839,-117.717731,3.777,Pacific,36.0,36.0,86.0,29.39,10.0,NNE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.8916666666666664,Moderate,Cloudy,CA,Other,91390,San Bernardino,Dec,0.8764129916403459
4,28.186235,-82.38707,11.609999656677244,Eastern,82.0,82.0,84.0,29.91,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1.7416666666666667,Moderate,Fair,FL,Highway,561890,Pasco,Aug,0.8402387154897633
2,38.853736,-76.991892,0.238,Eastern,56.0,56.0,91.0,29.63,10.0,NNW,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.2513888888888889,Moderate,Cloudy,DC,Parkway,689545,District of Columbia,Oct,0.700003565809315
2,39.759212,-121.898782,0.311,Pacific,81.0,81.0,39.0,29.47,10.0,SE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,2.07,Moderate,Fair,CA,Road,103830,Butte,Aug,0.9162040766543648
2,34.069429,-118.260709,0.639,Pacific,63.0,63.0,28.0,29.89,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1.2333333333333334,Moderate,Fair,CA,Highway,3899449,Los Angeles,Dec,0.694049606934637
2,25.92825,-80.205905,1.569,Eastern,81.0,81.0,94.0,29.93,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,4.366666666666666,Moderate,Cloudy,FL,Highway,442244,Miami-Dade,Oct,1.2476327632469741
2,41.154747,-74.188575,1.5659999999999998,Eastern,28.0,22.0,36.0,30.05,10.0,ENE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.1572222222222224,Moderate,Cloudy,NY,Highway,338329,Rockland,Feb,0.9345277871947217
2,34.725555,-80.773684,0.02,Eastern,46.0,44.0,62.0,30.0,10.0,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.306111111111111,Moderate,Fair,SC,Street,8523,Lancaster,Dec,0.7176551750566599
2,38.419977,-121.393639,0.942,Pacific,49.0,46.0,52.0,29.74,10.0,S,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.200555555555556,Moderate,Cloudy,CA,Other,176138,Sacramento,Feb,0.9433747355967901
2,39.038557,-77.62414799999998,0.254,Eastern,39.0,34.0,50.0,29.99,10.0,N,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.181388888888889,Moderate,Fair,VA,Lane,420955,Loudoun,Dec,0.939482084057787
2,31.74423,-85.861755,0.0,Central,71.0,71.0,81.0,29.75,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.3258333333333334,Moderate,Fair,AL,Highway,2072,Pike,Jun,0.7238764516641465
2,38.154421,-121.31553,0.109,Pacific,55.0,55.0,96.0,29.58,1.0,W,8.0,0.12,False,False,False,False,False,False,False,False,False,False,False,Day,1.2791666666666666,Moderate,Rain,CA,Drive,779232,San Joaquin,Dec,0.7090365410888959
2,40.637279,-74.20858,0.258,Eastern,45.0,45.0,64.0,29.97,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,2.2691666666666666,Moderate,Cloudy,NJ,Other,43746,Union,Nov,0.9570509979247521
2,34.24065,-111.32299,0.0,Mountain,52.0,52.0,18.0,24.8,10.0,CALM,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Night,1.2597222222222222,Moderate,Fair,AZ,Highway,53272,Gila,Feb,0.7027294677552544
2,37.375431,-120.686477,0.584,Pacific,55.0,55.0,100.0,29.53,2.0,SSE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1.3355555555555556,Moderate,Cloudy,CA,Avenue,14171,Merced,Dec,0.726916672902442
2,39.322638,-94.699935,0.296,Central,69.0,69.0,93.0,28.91,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1.485,Moderate,Fair,MO,Highway,507984,Other,Jul,0.7715657567899431
3,33.112583,-84.002853,0.0,Eastern,43.0,38.0,61.0,29.57,10.0,N,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.7425,Moderate,Fair,GA,Other,4399,Monroe,Dec,0.8404471509560774
2,40.782652,-73.584923,3.133,Eastern,78.0,78.0,87.0,29.77,10.0,S,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.915,Moderate,Cloudy,NY,Other,1395805,Nassau,Jul,1.0690167788229887
2,38.083417,-120.514428,0.068,Pacific,54.0,54.0,54.0,28.05,10.0,WNW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.2402777777777776,Moderate,Fair,CA,Road,45284,Other,Feb,0.951341079851811
2,43.958095,-92.238953,0.12,Central,64.0,64.0,69.0,28.58,10.0,S,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.3083333333333331,Moderate,Fair,MN,Highway,2002,Olmsted,Sep,0.718359811964135
2,47.551845,-94.874586,0.301,Central,26.0,18.0,100.0,28.14,1.0,W,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,3.085277777777778,Moderate,Fog,MN,Road,15420,Other,Dec,1.0943749414091835
2,47.657261,-117.413322,0.0,Pacific,43.0,39.0,68.0,27.83,10.0,ESE,7.0,0.0,False,False,True,False,False,False,False,True,False,False,True,Day,1.0116666666666667,Moderate,Cloudy,WA,Street,228973,Other,Apr,0.6151067946896684
2,29.319968,-98.553605,0.015,Central,73.0,73.0,55.0,29.42,10.0,E,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.6541666666666666,Moderate,Cloudy,TX,Other,1434322,Bexar,Apr,0.8178560715501525
2,35.234119,-80.822311,0.0,Eastern,58.0,58.0,49.0,29.27,10.0,WNW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.504166666666667,Moderate,Cloudy,NC,Street,874687,Mecklenburg,Apr,1.001059473813971
2,37.685788,-121.916854,2.437,Pacific,68.0,68.0,45.0,29.74,10.0,E,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.9416666666666669,Moderate,Fair,CA,Highway,79858,Alameda,Mar,0.8879028106571067
2,34.426528000000005,-118.420547,1.393,Pacific,65.0,65.0,36.0,29.25,10.0,NNW,23.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,2.893055555555556,Moderate,Windy,CA,Other,10017401,Los Angeles,Jan,1.065638543449083
4,39.013905,-77.055133,0.151,Eastern,83.0,83.0,89.0,29.82,10.0,E,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.0383333333333336,Moderate,Cloudy,MD,Other,1062077,Montgomery,Jun,0.9093736184786606
3,34.471302,-84.918953,0.0,Eastern,68.0,68.0,94.0,29.2,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.002222222222222,Moderate,Cloudy,GA,Other,16983,Other,May,0.6114798042653999
2,30.23217,-92.085823,0.0,Central,58.0,58.0,84.0,30.17,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,2.0680555555555555,Moderate,Cloudy,LA,Street,121391,Lafayette,Jan,0.915787456228924
2,34.018396,-84.326941,0.969,Eastern,92.0,92.0,52.0,28.95,10.0,VAR,3.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,2.316666666666667,Moderate,Cloudy,GA,Other,92825,Fulton,Aug,0.9662903040173159
2,30.265566,-97.744916,0.016,Central,46.0,46.0,63.0,29.75,10.0,NW,3.0,0.0,False,False,True,False,False,True,False,False,False,False,True,Day,1.3163888888888888,Moderate,Fair,TX,Street,961899,Travis,Jan,0.720906329229101
2,34.088791,-118.305346,3.402,Pacific,50.0,50.0,89.0,29.98,2.0,ESE,7.0,0.05,False,False,False,False,False,False,False,False,False,False,False,Day,3.8333333333333335,Moderate,Rain,CA,Other,3899449,Los Angeles,Feb,1.1906733215321184
2,32.945724,-117.084069,0.011,Pacific,51.0,51.0,59.0,28.72,10.0,CALM,0.0,0.0,True,False,True,False,False,False,False,True,False,False,True,Night,1.3616666666666666,Moderate,Fair,CA,Road,1384429,San Diego,Dec,0.7349965030559831
3,30.248066,-97.735413,0.0,Central,81.0,81.0,56.0,29.27,10.0,VAR,5.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,2.787777777777778,Moderate,Cloudy,TX,Drive,961899,Travis,Apr,1.049060008287907
2,34.121033000000004,-117.883122,0.0,Pacific,81.0,81.0,56.0,29.82,10.0,CALM,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,1.208611111111111,Moderate,Fair,CA,Highway,50349,Los Angeles,Sep,0.6857891433497519
2,34.120525,-118.271039,0.0,Pacific,71.0,71.0,57.0,29.79,7.0,W,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.9119444444444444,Moderate,Fair,CA,Boulevard,3899449,Los Angeles,Nov,0.8811054119296483
2,25.597572,-80.38193199999998,0.085,Eastern,79.0,79.0,56.0,30.15,10.0,E,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,2.1508333333333334,Moderate,Cloudy,FL,Street,442244,Miami-Dade,Apr,0.9332093163474919
2,36.046561,-86.661261,0.43,Central,63.0,63.0,93.0,29.17,10.0,CALM,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,3.0705555555555555,Moderate,Cloudy,TN,Highway,715884,Davidson,Oct,1.092240239236021
1,35.012932,-81.04070300000002,0.0,Eastern,68.0,68.0,96.0,29.27,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,2.770277777777778,Moderate,Fair,SC,Drive,74366,York,Aug,1.0462428009513525
2,34.157324,-86.46386600000002,0.251,Central,76.0,76.0,91.0,29.48,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1.75,Moderate,Cloudy,AL,Highway,59130,Other,Aug,0.8423191629721027
